# ALICE Pb-Pb 2.76 TeV, 10-20% centrality
# Yields are symmetrized between particles and antiparticles by taking the average
#     is_fitted           pdg1           pdg2      feeddown1      feeddown2          value          error
              1            211              0              1              0            454             31   # Table 3 in https://arxiv.org/pdf/1303.0737v3.pdf
              1            321              0              1              0             68            5.5   # Table 3 in https://arxiv.org/pdf/1303.0737v3.pdf
              1            310              0              1              0             68              5   # Table 1 in https://arxiv.org/pdf/1307.5530v2.pdf
              1            333              0              1              0              9              1   # Table 2 in https://arxiv.org/pdf/1404.0495v3.pdf
              1           2212              0              1              0          21.05           1.75   # Table 3 in https://arxiv.org/pdf/1303.0737v3.pdf
              1           3122              0              1              0             17              2   # Table 1 in https://arxiv.org/pdf/1307.5530v2.pdf
              1           3312              0              1              0           2.57           0.18   # Table 1 in https://arxiv.org/pdf/1307.5543v3.pdf
              1           3334              0              1              0           0.39           0.08   # Table 1 in https://arxiv.org/pdf/1307.5543v3.pdf
